"id","dname","hint","img","qual","cost","notes","attrib","manacost","cooldown","lore","components","created","charges"
1091,"Samurai Tabi","  Agility   Once fully charged, when attacked, the hero has a 20 to counter-attack a target within their attack range. 4s Cooldown. ","/apps/dota2/images/dota_react/items/samurai_tabi.png?t=1593393829403","common",5250,"","[{'key': 'bonus_all_stats', 'header': 'BONUS ALL STATS:', 'value': '10'}, {'key': 'base_interval', 'header': 'BASE INTERVAL:', 'value': '0.1'}, {'key': 'max_tick_count', 'header': 'MAX TICK COUNT:', 'value': '8'}, {'key': 'stat_per_tick', 'header': 'STAT PER TICK:', 'value': '3'}, {'key': 'bonus_stat_tooltip', 'header': 'BONUS STAT TOOLTIP:', 'value': '24'}, {'key': 'int_damage_interval', 'header': 'INT DAMAGE INTERVAL:', 'value': '4'}, {'key': 'int_damage_range', 'header': 'INT DAMAGE RANGE:', 'value': '700'}, {'key': 'int_damage', 'header': 'INT DAMAGE:', 'value': '125'}, {'key': 'int_max_targets', 'header': 'INT MAX TARGETS:', 'value': '2'}, {'key': 'str_root_cooldown', 'header': 'STR ROOT COOLDOWN:', 'value': '4'}, {'key': 'str_root_duration', 'header': 'STR ROOT DURATION:', 'value': '1.0'}, {'key': 'str_bonus_damage', 'header': 'STR BONUS DAMAGE:', 'value': '80'}, {'key': 'str_root_chance', 'header': 'STR ROOT CHANCE:', 'value': '20'}, {'key': 'agi_counter_chance', 'header': 'AGI COUNTER CHANCE:', 'value': '20'}, {'key': 'agi_counter_cooldown', 'header': 'AGI COUNTER COOLDOWN:', 'value': '4'}]",0,0,"","['belt_of_strength', 'boots_of_elves', 'robe', 'ultimate_orb']",True,False
1093,"Hermes Sandals","Active: Greater Phase When activated, the user cannot be slowed or rooted. Gives 20% increased movement speed on melee heroes, and 10% on ranged heroes, and lets you move through units and turn more quickly for 4 seconds. Does not dispel roots that are already in place.","/apps/dota2/images/dota_react/items/hermes_sandals.png?t=1593393829403","common",4800,"","[{'key': 'bonus_movement_speed', 'header': 'BONUS MOVEMENT SPEED:', 'value': '50'}, {'key': 'bonus_damage_melee', 'header': 'BONUS DAMAGE MELEE:', 'value': '20'}, {'key': 'bonus_damage_range', 'header': 'BONUS DAMAGE RANGE:', 'value': '20'}, {'key': 'phase_movement_speed', 'header': 'PHASE MOVEMENT SPEED:', 'value': '20'}, {'key': 'phase_movement_speed_range', 'header': 'PHASE MOVEMENT SPEED RANGE:', 'value': '10'}, {'key': 'phase_duration', 'header': 'PHASE DURATION:', 'value': '4.0'}, {'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '5'}, {'key': 'bonus_agility', 'header': 'BONUS AGILITY:', 'value': '30'}]",0,10,"","['phase_boots', 'eagle']",True,False
1093,"Hermes Sandals","Movement speed bonuses from multiple pairs of boots do not stack.","/apps/dota2/images/dota_react/items/hermes_sandals.png?t=1593393829403","common",4800,"","[{'key': 'bonus_movement_speed', 'header': 'BONUS MOVEMENT SPEED:', 'value': '50'}, {'key': 'bonus_damage_melee', 'header': 'BONUS DAMAGE MELEE:', 'value': '20'}, {'key': 'bonus_damage_range', 'header': 'BONUS DAMAGE RANGE:', 'value': '20'}, {'key': 'phase_movement_speed', 'header': 'PHASE MOVEMENT SPEED:', 'value': '20'}, {'key': 'phase_movement_speed_range', 'header': 'PHASE MOVEMENT SPEED RANGE:', 'value': '10'}, {'key': 'phase_duration', 'header': 'PHASE DURATION:', 'value': '4.0'}, {'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '5'}, {'key': 'bonus_agility', 'header': 'BONUS AGILITY:', 'value': '30'}]",0,10,"","['phase_boots', 'eagle']",True,False
1095,"Lunar Crest","Active: Glow When cast on an enemy, doubles incoming magic damage on them up to a threshhold of 375 magic damage.

Lasts 12 seconds.","/apps/dota2/images/dota_react/items/lunar_crest.png?t=1593393829403","common",2300,"","[{'key': 'bonus_health', 'header': 'BONUS HEALTH:', 'value': '300'}, {'key': 'bonus_spell_resist', 'header': 'BONUS SPELL RESIST:', 'value': '22'}, {'key': 'tooltip_resist', 'header': 'TOOLTIP RESIST:', 'value': '22'}, {'key': 'barrier_block', 'header': 'BARRIER BLOCK:', 'value': '375'}, {'key': 'movement_speed', 'header': 'MOVEMENT SPEED:', 'value': '20'}, {'key': 'duration', 'header': 'DURATION:', 'value': '12.0'}]",0,30,"","['cloak', 'wind_lace', 'vitality_booster']",True,False
1097,"Disperser","Active: Suppress Affects all units in a 350 AoE around the target. All enemies around the target are slowed for 5 seconds.

 All allies around the target receive a basic dispel, increase their movement speed, and are unslowable for 5 seconds.

Both movement speed reduction and increase start at 100% and gradually decrease to 0% over the course of the buff duration.

Range: 600
Dispel Type: Basic Dispel ","/apps/dota2/images/dota_react/items/disperser.png?t=1593393829403","artifact",5700,"","[{'key': 'bonus_agility', 'header': 'BONUS AGILITY:', 'value': '40'}, {'key': 'bonus_intellect', 'header': 'BONUS INTELLECT:', 'value': '10'}, {'key': 'feedback_mana_burn', 'header': 'FEEDBACK MANA BURN:', 'value': '40'}, {'key': 'feedback_mana_burn_illusion_melee', 'header': 'FEEDBACK MANA BURN ILLUSION MELEE:', 'value': '8'}, {'key': 'feedback_mana_burn_illusion_ranged', 'header': 'FEEDBACK MANA BURN ILLUSION RANGED:', 'value': '8'}, {'key': 'purge_rate', 'header': 'PURGE RATE:', 'value': '5'}, {'key': 'purge_root_duration', 'header': 'PURGE ROOT DURATION:', 'value': '3.0'}, {'key': 'damage_per_burn', 'header': 'DAMAGE PER BURN:', 'value': '1.0'}, {'key': 'enemy_effect_duration', 'header': 'ENEMY EFFECT DURATION:', 'value': '5.0'}, {'key': 'ally_effect_duration', 'header': 'ALLY EFFECT DURATION:', 'value': '5.0'}, {'key': 'radius', 'header': 'RADIUS:', 'value': '350'}, {'key': 'movement_speed_buff_rate', 'header': 'MOVEMENT SPEED BUFF RATE:', 'value': '5'}, {'key': 'phase_movement_speed', 'header': 'PHASE MOVEMENT SPEED:', 'value': '100'}]",75,15,"","['diffusal_blade', 'eagle']",True,False
1097,"Disperser","Passive: Manabreak Each attack burns 40 mana from the target, and deals 1 physical damage per burned mana. 

Burns 8 mana per attack from melee illusions and 8 mana per attack from ranged illusions.","/apps/dota2/images/dota_react/items/disperser.png?t=1593393829403","artifact",5700,"","[{'key': 'bonus_agility', 'header': 'BONUS AGILITY:', 'value': '40'}, {'key': 'bonus_intellect', 'header': 'BONUS INTELLECT:', 'value': '10'}, {'key': 'feedback_mana_burn', 'header': 'FEEDBACK MANA BURN:', 'value': '40'}, {'key': 'feedback_mana_burn_illusion_melee', 'header': 'FEEDBACK MANA BURN ILLUSION MELEE:', 'value': '8'}, {'key': 'feedback_mana_burn_illusion_ranged', 'header': 'FEEDBACK MANA BURN ILLUSION RANGED:', 'value': '8'}, {'key': 'purge_rate', 'header': 'PURGE RATE:', 'value': '5'}, {'key': 'purge_root_duration', 'header': 'PURGE ROOT DURATION:', 'value': '3.0'}, {'key': 'damage_per_burn', 'header': 'DAMAGE PER BURN:', 'value': '1.0'}, {'key': 'enemy_effect_duration', 'header': 'ENEMY EFFECT DURATION:', 'value': '5.0'}, {'key': 'ally_effect_duration', 'header': 'ALLY EFFECT DURATION:', 'value': '5.0'}, {'key': 'radius', 'header': 'RADIUS:', 'value': '350'}, {'key': 'movement_speed_buff_rate', 'header': 'MOVEMENT SPEED BUFF RATE:', 'value': '5'}, {'key': 'phase_movement_speed', 'header': 'PHASE MOVEMENT SPEED:', 'value': '100'}]",75,15,"","['diffusal_blade', 'eagle']",True,False
1100,"Witches Switch","Toggle: Switch When active, Increases allied armor, health regeneration and mana regeneration. When Switched, decreases enemy armor, health regeneration and mana regeneration by the same amount.","/apps/dota2/images/dota_react/items/witches_switch.png?t=1593393829403","common",1900,"","[{'key': 'bonus_health_regen', 'header': 'BONUS HEALTH REGEN:', 'value': '3.5'}, {'key': 'bonus_mana_regen', 'header': 'BONUS MANA REGEN:', 'value': '2'}, {'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '5'}, {'key': 'aura_health_regen', 'header': 'AURA HEALTH REGEN:', 'value': '3'}, {'key': 'aura_mana_regen', 'header': 'AURA MANA REGEN:', 'value': '1.5'}, {'key': 'aura_armor', 'header': 'AURA ARMOR:', 'value': '4'}, {'key': 'aura_radius', 'header': 'AURA RADIUS:', 'value': '900'}]",0,1,"","['buckler', 'ring_of_basilius', 'headdress']",True,False
1107,"Phylactery","Passive: Empower Spell The next Unit Target spell you cast on an enemy deals a separate 150 bonus damage to the target, and slows them by 50% for 1.5s.","/apps/dota2/images/dota_react/items/phylactery.png?t=1593393829403","common",2400,"","[{'key': 'bonus_health', 'header': 'BONUS HEALTH:', 'value': '200'}, {'key': 'bonus_mana', 'header': 'BONUS MANA:', 'value': '200'}, {'key': 'bonus_all_stats', 'header': 'BONUS ALL STATS:', 'value': '7'}, {'key': 'slow', 'header': 'SLOW:', 'value': '50'}, {'key': 'bonus_spell_damage', 'header': 'BONUS SPELL DAMAGE:', 'value': '150'}, {'key': 'slow_duration', 'header': 'SLOW DURATION:', 'value': '1.5'}]",0,6,"","['point_booster', 'diadem']",True,False
1123,"Blood Grenade","Use: Throw Grenade Throw a grenade at the target area. Enemies in the area will take 50 damage on impact, and be slowed by -15% and take 15 damage every 1s for 5 seconds. Radius 300. ","/apps/dota2/images/dota_react/items/blood_grenade.png?t=1593393829403","consumable",50,"","[{'key': 'speed', 'header': 'SPEED:', 'value': '1100'}, {'key': 'radius', 'header': 'RADIUS:', 'value': '300'}, {'key': 'movespeed_slow', 'header': 'MOVESPEED SLOW:', 'value': '-15'}, {'key': 'bonus_health', 'header': 'BONUS HEALTH:', 'value': '50'}, {'key': 'damage_over_time', 'header': 'DAMAGE OVER TIME:', 'value': '15'}, {'key': 'impact_damage', 'header': 'IMPACT DAMAGE:', 'value': '50'}, {'key': 'tick_rate', 'header': 'TICK RATE:', 'value': '1'}, {'key': 'debuff_duration', 'header': 'DEBUFF DURATION:', 'value': '5'}]",0,10,"","None",False,1
1124,"Spark of Courage","Passive: Courage Provides 16 damage when the hero is above 50% Health, and 7 armor when they are below that threshold.","/apps/dota2/images/dota_react/items/spark_of_courage.png?t=1593393829403","",0,"","[{'key': 'damage', 'header': 'DAMAGE:', 'value': '16'}, {'key': 'armor', 'header': 'ARMOR:', 'value': '7'}, {'key': 'health_pct', 'header': 'HEALTH PCT:', 'value': '50'}]",0,0,"","None",False,False
1128,"Pavise","Active: Protect When cast on an ally, grants them a physical damage barrier that absorbs 300 damage. Duration: 8s 

Range: 1000","/apps/dota2/images/dota_react/items/pavise.png?t=1593393829403","rare",1400,"","[{'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '2'}, {'key': 'bonus_mana', 'header': 'BONUS MANA:', 'value': '250'}, {'key': 'bonus_health', 'header': 'BONUS HEALTH:', 'value': '150'}, {'key': 'duration', 'header': 'DURATION:', 'value': '8'}, {'key': 'absorb_amount', 'header': 'ABSORB AMOUNT:', 'value': '300'}]",75,16,"","['energy_booster', 'ring_of_protection', 'fluffy_hat']",True,False
1154,"Block of Cheese","Use: Scrumptious Try me!","/apps/dota2/images/dota_react/items/royale_with_cheese.png?t=1593393829403","consumable",2,"","[{'key': 'shield', 'header': 'SHIELD:', 'value': '500'}, {'key': 'regen', 'header': 'REGEN:', 'value': '100'}, {'key': 'idle', 'header': 'IDLE:', 'value': '5'}]",0,40,"First there was the Belt of Strength. Then there were the Boots of Travel. Now, at long last, the Block of Cheese.","None",False,1
1156,"Ancient Guardian","Passive: Ancient Power Grants 50 extra bonus damage as long as the unit is within 2000 range of an ancient.","/apps/dota2/images/dota_react/items/ancient_guardian.png?t=1593393829403","",0,"","[{'key': 'extra_bonus_damage', 'header': 'EXTRA BONUS DAMAGE:', 'value': '50'}, {'key': 'bonus_damage', 'header': 'BONUS DAMAGE:', 'value': '50'}, {'key': 'radius', 'header': 'RADIUS:', 'value': '2000'}]",0,0,"","None",False,False
1157,"Safety Bubble","Passive: Bubbled Up Equipped Hero has a 100 HP Barrier. Barrier fully regenerates after not receiving damage for 5 seconds","/apps/dota2/images/dota_react/items/safety_bubble.png?t=1593393829403","",0,"","[{'key': 'shield', 'header': 'SHIELD:', 'value': '100'}, {'key': 'restore_time', 'header': 'RESTORE TIME:', 'value': '5'}, {'key': 'bonus_hp_regen', 'header': 'BONUS HP REGEN:', 'value': '5'}]",0,0,"","None",False,False
1158,"Whisper of the Dread","Passive: Tunnel Vision Equipped Hero has their daytime vision reduced by 15% but their Spell damage increased by 10%.","/apps/dota2/images/dota_react/items/whisper_of_the_dread.png?t=1593393829403","",0,"","[{'key': 'vision_penalty', 'header': 'VISION PENALTY:', 'value': '15'}, {'key': 'bonus_spell_damage', 'header': 'BONUS SPELL DAMAGE:', 'value': '10'}, {'key': 'bonus_mana', 'header': 'BONUS MANA:', 'value': '150'}]",0,0,"","None",False,False
1159,"Nemesis Curse","Passive: Glass Cannon Hero takes 8% more damage from all sources.","/apps/dota2/images/dota_react/items/nemesis_curse.png?t=1593393829403","",0,"","[{'key': 'debuff_self', 'header': 'DEBUFF SELF:', 'value': '8'}, {'key': 'debuff_enemy', 'header': 'DEBUFF ENEMY:', 'value': '12'}, {'key': 'debuff_enemy_duration', 'header': 'DEBUFF ENEMY DURATION:', 'value': '5'}, {'key': 'bonus_damage', 'header': 'BONUS DAMAGE:', 'value': '35'}]",0,0,"","None",False,False
1159,"Nemesis Curse","Passive: Glassify  When attacking a hero, apply a debuff increasing the damage received by that hero by 12% for 5 seconds. Only one target can be affected by Glassify at the same time. ","/apps/dota2/images/dota_react/items/nemesis_curse.png?t=1593393829403","",0,"","[{'key': 'debuff_self', 'header': 'DEBUFF SELF:', 'value': '8'}, {'key': 'debuff_enemy', 'header': 'DEBUFF ENEMY:', 'value': '12'}, {'key': 'debuff_enemy_duration', 'header': 'DEBUFF ENEMY DURATION:', 'value': '5'}, {'key': 'bonus_damage', 'header': 'BONUS DAMAGE:', 'value': '35'}]",0,0,"","None",False,False
1160,"Aviana's Feather","Passive: Free Bird When equipped hero is below 30% HP, they gain flying movement.","/apps/dota2/images/dota_react/items/avianas_feather.png?t=1593393829403","",0,"","[{'key': 'evasion', 'header': 'EVASION:', 'value': '25'}, {'key': 'move_speed', 'header': 'MOVE SPEED:', 'value': '30'}, {'key': 'flight_threshold', 'header': 'FLIGHT THRESHOLD:', 'value': '30'}]",0,0,"","None",False,False
1161,"Unwavering Condition","Passive: Unwavering Hero's Max Health is set to 1500 and can't be altered by other effects or attributes.","/apps/dota2/images/dota_react/items/unwavering_condition.png?t=1593393829403","",0,"","[{'key': 'max_health', 'header': 'MAX HEALTH:', 'value': '1500'}, {'key': 'magic_resist', 'header': 'MAGIC RESIST:', 'value': '95'}]",0,0,"","None",False,False
1164,"Aetherial Hammer","Active: Aetherial Hammer CHANNELED - After a successful channel, summons a meteor that strikes a 400 AoE, stunning enemies for 0.5 seconds and dealing impact damage. Continues to deal damage over time to enemies units and buildings for 6 seconds. Non-building units are also slowed for 20% for the duration of the burn. 

Building Impact Damage: 95 
Building Over Time Damage: 60 

Non-Building Impact Damage: 150 
Non-Building Over Time Damage: 60 

Channel Duration: 1.5 seconds.
Landing Time: 0.5 seconds.","/apps/dota2/images/dota_react/items/aetherial_halo.png?t=1593393829403","common",5900,"","[{'key': 'bonus_strength', 'header': 'BONUS STRENGTH:', 'value': '25'}, {'key': 'bonus_agility', 'header': 'BONUS AGILITY:', 'value': '25'}, {'key': 'bonus_intellect', 'header': 'BONUS INTELLECT:', 'value': '40'}, {'key': 'spell_amp', 'header': 'SPELL AMP:', 'value': '12'}, {'key': 'mana_regen_multiplier', 'header': 'MANA REGEN MULTIPLIER:', 'value': '100'}, {'key': 'spell_lifesteal_amp', 'header': 'SPELL LIFESTEAL AMP:', 'value': '36'}, {'key': 'burn_dps_buildings', 'header': 'BURN DPS BUILDINGS:', 'value': '60'}, {'key': 'burn_dps_units', 'header': 'BURN DPS UNITS:', 'value': '60'}, {'key': 'burn_slow', 'header': 'BURN SLOW:', 'value': '20'}, {'key': 'burn_duration', 'header': 'BURN DURATION:', 'value': '6'}, {'key': 'stun_duration', 'header': 'STUN DURATION:', 'value': '0.5'}, {'key': 'burn_interval', 'header': 'BURN INTERVAL:', 'value': '1.0'}, {'key': 'land_time', 'header': 'LAND TIME:', 'value': '.5'}, {'key': 'impact_radius', 'header': 'IMPACT RADIUS:', 'value': '400'}, {'key': 'max_duration', 'header': 'MAX DURATION:', 'value': '1.5'}, {'key': 'impact_damage_buildings', 'header': 'IMPACT DAMAGE BUILDINGS:', 'value': '95'}, {'key': 'impact_damage_units', 'header': 'IMPACT DAMAGE UNITS:', 'value': '150'}, {'key': 'enemy_particles_visible', 'header': 'ENEMY PARTICLES VISIBLE:', 'value': '0'}]",100,24,"","None",False,False
